target_id,sample_id,sample_index,source_split,source_index,membership,true_label,predicted_label,boundary_distance,initially_correct,anchors_used,boundary_queries,censored,initial_label_query,total_label_queries,norm
MNIST_QNN_z_r1_d2_s43,92c010e823ad2f73,0,train,0,1,3,0,0.0,False,0,0,False,1,1,l2
MNIST_QNN_z_r1_d2_s43,0e58431bed52e4ab,1,train,1,1,2,2,3.9403023719787598,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,40cb926b08d92d88,2,train,2,1,1,1,2.80220627784729,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,ab3d80451e28639c,3,train,3,1,2,2,6.68446683883667,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,1004368a81b1d3f9,4,train,4,1,1,1,6.204718112945557,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,d32a55ce6325cc74,5,train,5,1,1,1,6.243544101715088,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,8a518d02fd281566,6,train,6,1,1,1,3.6174795627593994,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,2a269320032354fd,7,train,7,1,2,2,4.158988952636719,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,25c342eba5dc248d,8,train,8,1,1,1,6.781932353973389,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,3a20ccc68397360d,9,train,9,1,3,3,4.632197380065918,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,a1b33b35d34d0bb2,10,train,10,1,2,2,2.1655213832855225,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,e50a3909a8f17e31,11,train,11,1,0,0,2.397097587585449,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,1cf9ecf0d90de769,12,train,12,1,2,1,0.0,False,0,0,False,1,1,l2
MNIST_QNN_z_r1_d2_s43,e2804dafb8042fb5,13,train,13,1,2,2,3.2221531867980957,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,5fc184b2f01a1489,14,train,14,1,1,1,2.4529612064361572,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,19eff6293ed1eecc,15,train,15,1,1,1,4.228954315185547,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,94db41731fc94db4,16,train,16,1,0,0,4.339944362640381,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,397282abbed799ef,17,train,17,1,0,0,12.618146896362305,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,c28bd72931a6e9c0,18,train,18,1,2,2,6.858078479766846,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,2481717a8993a05e,19,train,19,1,1,1,7.7204742431640625,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,dc30fe571f8ae8a9,20,train,20,1,0,0,19.602506637573242,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,b32cf1650eeff365,21,train,21,1,2,2,7.162846088409424,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d2_s43,775c0c5f769e8892,22,train,22,1,0,0,19.563159942626953,True,16,160,False,1,161,l2
