target_id,sample_id,sample_index,source_split,source_index,membership,true_label,predicted_label,boundary_distance,initially_correct,anchors_used,boundary_queries,censored,initial_label_query,total_label_queries,norm
MNIST_QNN_z_r1_d6_s45,92c010e823ad2f73,0,train,0,1,3,0,0.0,False,0,0,False,1,1,l2
MNIST_QNN_z_r1_d6_s45,0e58431bed52e4ab,1,train,1,1,2,2,8.24268913269043,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,40cb926b08d92d88,2,train,2,1,1,1,3.40073561668396,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,ab3d80451e28639c,3,train,3,1,2,2,7.036280632019043,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,1004368a81b1d3f9,4,train,4,1,1,1,5.258235931396484,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,d32a55ce6325cc74,5,train,5,1,1,1,6.687645435333252,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,8a518d02fd281566,6,train,6,1,1,1,4.905521869659424,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,2a269320032354fd,7,train,7,1,2,2,9.351101875305176,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,25c342eba5dc248d,8,train,8,1,1,1,5.44994592666626,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,3a20ccc68397360d,9,train,9,1,3,3,6.768155097961426,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,a1b33b35d34d0bb2,10,train,10,1,2,2,4.927318572998047,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,e50a3909a8f17e31,11,train,11,1,0,0,4.902322292327881,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,1cf9ecf0d90de769,12,train,12,1,2,1,0.0,False,0,0,False,1,1,l2
MNIST_QNN_z_r1_d6_s45,e2804dafb8042fb5,13,train,13,1,2,2,12.04345703125,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,5fc184b2f01a1489,14,train,14,1,1,1,2.628164052963257,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,19eff6293ed1eecc,15,train,15,1,1,1,4.9055867195129395,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,94db41731fc94db4,16,train,16,1,0,0,1.8047292232513428,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,397282abbed799ef,17,train,17,1,0,0,16.743133544921875,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,c28bd72931a6e9c0,18,train,18,1,2,2,6.338855266571045,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,2481717a8993a05e,19,train,19,1,1,1,7.513491153717041,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,dc30fe571f8ae8a9,20,train,20,1,0,0,23.76333236694336,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,b32cf1650eeff365,21,train,21,1,2,2,13.837437629699707,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,775c0c5f769e8892,22,train,22,1,0,0,24.305166244506836,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,28a63bdbf8dbfff6,23,train,23,1,0,0,4.424909591674805,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,65b667962797b50d,24,train,24,1,3,3,14.785626411437988,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,5bbb39b6d0e6abff,25,train,25,1,2,2,4.403203010559082,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,e8ab00d0bc25a6ce,26,train,26,1,1,1,4.044754981994629,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,33e7d793b227af73,27,train,27,1,3,3,6.219328880310059,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,81b1c78163fb30d3,28,train,28,1,1,1,5.2937164306640625,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,3545831cbc89e5bc,29,train,29,1,0,0,15.032766342163086,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,55bf8b1638338b9e,30,train,30,1,1,1,5.238324165344238,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,58b154e1cb505ec2,31,train,31,1,3,3,7.130062580108643,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,29c929da5da245d4,32,train,32,1,0,0,8.903717994689941,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,fe6a8cd109fc94e5,33,train,33,1,2,2,0.8895492553710938,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,f13fd5fe49b1927e,34,train,34,1,3,3,1.6850626468658447,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,d4a89ed531c75d4c,35,train,35,1,2,2,9.061010360717773,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,7081d9b00939dc49,36,train,36,1,0,0,3.584530830383301,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,a3e2614b01dae4dc,37,train,37,1,3,2,0.0,False,0,0,False,1,1,l2
MNIST_QNN_z_r1_d6_s45,9b7f2c9fa2675054,38,train,38,1,0,0,12.659017562866211,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,f55e25cf6348b7da,39,train,39,1,2,2,14.251935958862305,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,8ea72f7a35a859cc,40,train,40,1,2,2,3.467022657394409,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,9cbc7918cf78faf5,41,train,41,1,2,2,3.3099162578582764,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,b1dddb0496a671a9,42,train,42,1,0,0,21.182334899902344,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,3f8af0abb9b1e415,43,train,43,1,1,1,1.0101970434188843,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,e532a2bf06052190,44,train,44,1,0,0,6.165589809417725,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,c9fba5df9ae8c56e,45,train,45,1,2,2,3.604121446609497,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,a5e534264874bb62,46,train,46,1,0,0,13.568385124206543,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,1a75b88a33c373b9,47,train,47,1,2,2,4.042640686035156,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,8e7f84a9b2e3a004,48,train,48,1,0,0,2.2199339866638184,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,e6aaa1383ef33482,49,train,49,1,0,0,4.190731525421143,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,d7dd174a70b58467,50,train,50,1,2,2,8.224923133850098,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,a234d5cee77b3715,51,train,51,1,0,0,2.6725258827209473,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,6be4064157e59d35,52,train,52,1,1,1,3.7696709632873535,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,00f1be44bea4f7f3,53,train,53,1,1,1,6.23277473449707,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,f42e832a431d653a,54,train,54,1,2,1,0.0,False,0,0,False,1,1,l2
MNIST_QNN_z_r1_d6_s45,23cb47065a7daad1,55,train,55,1,2,2,1.494866967201233,True,16,160,False,1,161,l2
MNIST_QNN_z_r1_d6_s45,98309a6923977407,56,train,56,1,2,2,7.836452484130859,True,16,160,False,1,161,l2
