target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,status,payload_path,seconds
MNIST_QNN_eff_su2_r1_d2_s44,exact,0,-1,2026,none,False,exact_full_model,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/exact.pt,
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,0,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim0.pt,1.405
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,1,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim1.pt,1.192
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,2,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim2.pt,1.21
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,3,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim3.pt,1.196
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,4,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim4.pt,1.202
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,5,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim5.pt,1.223
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,6,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim6.pt,1.235
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,7,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim7.pt,1.204
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,8,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim8.pt,1.224
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,128,9,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots128_sim9.pt,1.202
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,0,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim0.pt,1.299
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,1,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim1.pt,1.335
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,2,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim2.pt,1.353
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,3,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim3.pt,1.355
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,4,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim4.pt,1.369
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,5,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim5.pt,1.4
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim6.pt,1.332
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim7.pt,1.355
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim8.pt,1.354
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots512_sim9.pt,1.314
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim0.pt,1.467
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim1.pt,1.477
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim2.pt,1.461
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,3,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim3.pt,1.439
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,4,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim4.pt,1.465
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,5,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim5.pt,1.428
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,6,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim6.pt,1.436
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,7,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim7.pt,1.457
MNIST_QNN_eff_su2_r1_d2_s44,ideal_shot,1024,8,2026,ibm_kingston,False,full_main_quantum_stack,ok,/home/najeeb/quarift_neurips_rebutal_2/reviewer_results/noisy_sanity/raw_all_seeds/MNIST_QNN_eff_su2_r1_d2_s44/payloads/ideal_shot_shots1024_sim8.pt,1.447
